"Lane","Block","Passes","Distance","Vehicle","Turn","GNDVI","LCI","NDRE","NDVI","OSAVI"
2,"A","0",58,"Control","Straight",0.63587604758863,0.236169417989121,0.157393496467823,0.736794736806949,0.45485740845589
2,"A","0",59,"Control","Straight",0.600380587315104,0.207807348505301,0.1417107983511,0.673748590672061,0.40706305799272
2,"A","0",60,"Control","Straight",0.635426195107536,0.221314558512161,0.148005803355014,0.718140843880405,0.441210812417412
3,"A","4",1,"Standard","Straight",0.597630806045703,0.191477333604007,0.130684299791504,0.65836277917951,0.422722612883989
3,"A","4",2,"Standard","Straight",0.595956351548564,0.195850602326728,0.1330819540066,0.668917276607088,0.428745315143895
3,"A","4",3,"Standard","Straight",0.604653755349593,0.206202135290954,0.140599316783406,0.674573769323312,0.425825716269654
3,"A","4",4,"Standard","Straight",0.609292055353523,0.208790473491864,0.141973623616778,0.680436507991399,0.429932626352854
3,"A","4",5,"Standard","Straight",0.632722717219451,0.224928511442259,0.151673770603317,0.706865862261258,0.452113797828816
3,"A","4",6,"Standard","Straight",0.642046118044764,0.234888230976575,0.157597695097395,0.725111376575656,0.470613787279493
3,"A","4",7,"Standard","Straight",0.648408394955394,0.237371752300123,0.158577563880903,0.733642958745787,0.466244025066875
3,"A","4",8,"Standard","Straight",0.636961074872587,0.226340412071916,0.151849405114415,0.717028813946811,0.444974987178785
3,"A","4",9,"Standard","Straight",0.636504316941878,0.225874315354415,0.151343488124926,0.718310533051807,0.453012770038451
3,"A","4",10,"Standard","Right",0.649957197962943,0.23513398240997,0.155679850519943,0.746035595152922,0.482330662321044
3,"A","4",11,"Standard","Straight",0.639221445952142,0.230448893820033,0.153713440146703,0.729696089360724,0.463253524448751
3,"A","4",12,"Standard","Straight",0.624171316583815,0.216567664737282,0.145221641573207,0.709157846813848,0.450733494638267
3,"A","4",13,"Standard","Right",0.612727036570229,0.212991467922577,0.144741783612451,0.685434804338861,0.428783781455095
3,"A","4",14,"Standard","Right",0.63571778745695,0.228378767779562,0.152320781141108,0.727880710368346,0.464534505268192
3,"A","4",15,"Standard","Right",0.638680725978307,0.228667278324465,0.152758923784944,0.726206958121394,0.462813818932105
3,"A","4",16,"Standard","Right",0.632573049952227,0.222785011569756,0.149296569511964,0.715271624275565,0.457149122288636
3,"A","4",17,"Standard","Right",0.629498048464552,0.221169354666595,0.14827768598201,0.713402817338236,0.459803633627181
3,"A","4",18,"Standard","Right",0.636687526693343,0.228566542012151,0.151644427000293,0.736209420949426,0.464587019946178
3,"A","4",19,"Standard","Right",0.648696567181698,0.239412009265366,0.158341174081141,0.751923896474094,0.472347899884794
3,"A","4",20,"Standard","Straight",0.624052375673829,0.224717316702058,0.15097227964275,0.712961020338998,0.448269189419674
3,"A","4",21,"Standard","Left",0.639535888608332,0.234515437375841,0.15685057104249,0.73040684260999,0.474172800208651
3,"A","4",22,"Standard","Left",0.623054332001078,0.225567301817441,0.152608233663138,0.704589993839795,0.442832914667578
3,"A","4",23,"Standard","Left",0.631677192708992,0.221821990790086,0.148548622123429,0.71626122280167,0.458963476236906
3,"A","4",24,"Standard","Left",0.623052206586025,0.214137372538414,0.142939821210054,0.713615095181272,0.455705127007079
3,"A","4",25,"Standard","Left",0.615105961126681,0.212695565266581,0.143526435073705,0.695685573083921,0.436951095729791
3,"A","4",26,"Standard","Left",0.608216687644081,0.208678525039822,0.141043547290776,0.688456029371297,0.431853432063997
3,"A","4",27,"Standard","Left",0.618711263822754,0.219238527182928,0.147514777340385,0.706249776110109,0.436313772313325
3,"A","4",28,"Standard","Left",0.61911871942355,0.210328583148536,0.143439205670465,0.675124163138231,0.423453209200454
3,"A","4",29,"Standard","Left",0.611579556227469,0.206510009187306,0.140453792785053,0.675302100930953,0.430815516535523
3,"A","4",30,"Standard","Left",0.625369987932548,0.209995389782445,0.13997103134385,0.710377495077085,0.457110677659621
3,"A","4",31,"Standard","Left",0.643133364065229,0.225598122671216,0.150641904182051,0.72198130628996,0.46494253757258
3,"A","4",32,"Standard","Left",0.627881167124178,0.213545724823463,0.144105708125918,0.692914620126332,0.447165575170199
3,"A","4",33,"Standard","Straight",0.613119576567568,0.200973757776054,0.136007222058426,0.679671350241396,0.430180243136315
3,"A","4",34,"Standard","Left",0.611308921931227,0.204299254904497,0.137974925540751,0.685940721111819,0.434852567430852
3,"A","4",35,"Standard","Left",0.629097168244644,0.226516147396003,0.152608323842354,0.711083661481634,0.45775913437819
3,"A","4",36,"Standard","Straight",0.607038967267089,0.205361332391804,0.138924860513853,0.685280944958432,0.432258737002859
3,"A","4",37,"Standard","Straight",0.602770388309459,0.199998741134935,0.136285485299536,0.669382865357073,0.418836197239597
3,"A","4",38,"Standard","Straight",0.597244388452455,0.193180580681382,0.132113843857341,0.657846170633582,0.410852612031474
3,"A","4",39,"Standard","Straight",0.58764962392752,0.188897019022646,0.129613744417716,0.649684458939477,0.402094314349115
3,"A","4",40,"Standard","Right",0.586808385326619,0.190463291086162,0.131084669205231,0.647063693370498,0.397097441020427
3,"A","4",41,"Standard","Right",0.578427918238486,0.190752332980434,0.13190356122349,0.638229207053071,0.391041053832996
3,"A","4",42,"Standard","Right",0.57655965203236,0.191587841995151,0.132638915538175,0.634576445164954,0.388647802239747
3,"A","4",43,"Standard","Right",0.584831257119981,0.196696721333696,0.136649712090559,0.632758897875288,0.381042674785353
3,"A","4",44,"Standard","Right",0.588071057705879,0.195880565671127,0.13683497808394,0.629810465302204,0.380821643915759
3,"A","4",45,"Standard","Right",0.581484855591887,0.19182874187897,0.135724098615735,0.606651618974368,0.370393445434381
3,"A","4",46,"Standard","Right",0.562683154908419,0.183612942506891,0.131808555299786,0.577961503440301,0.346133897209734
3,"A","4",47,"Standard","Right",0.566142427138306,0.188686309881271,0.135006209739025,0.589183937288267,0.352766463139321
3,"A","4",48,"Standard","Straight",0.561949898909032,0.183380155849704,0.130684259147096,0.587208742988928,0.352816983571436
3,"A","4",49,"Standard","Straight",0.555749426940945,0.176118643844186,0.126453925688648,0.569250342594145,0.341344633803708
3,"A","4",50,"Standard","Straight",0.536159670376661,0.171063127050519,0.124459303073838,0.548411706252817,0.322849579063176
3,"A","4",51,"Standard","Straight",0.565718971931944,0.179305767807231,0.127826313153832,0.583335091801658,0.345278348071934
3,"A","4",52,"Standard","Straight",0.544094663962828,0.178376182465898,0.129683585751442,0.549464624625071,0.314964670738383
3,"A","4",53,"Standard","Straight",0.548375978538841,0.178010739348363,0.128421685446257,0.56051160688995,0.325824345997585
3,"A","4",54,"Standard","Straight",0.557521190227231,0.176461785729924,0.126078227733479,0.575615931178065,0.346473729776015
3,"A","4",55,"Standard","Straight",0.559497470733536,0.179416768413662,0.128156039953878,0.579862458150585,0.346093999731293
3,"A","4",56,"Standard","Straight",0.581496219037529,0.193820125804821,0.135444439618766,0.62508392858739,0.375674292665456
3,"A","4",57,"Standard","Straight",0.571828934416172,0.184967283664889,0.129269301334176,0.615432143528827,0.368184693197385
3,"A","4",58,"Standard","Straight",0.563902721114019,0.176216679433062,0.123663953962944,0.60096120520764,0.364369179900629
3,"A","4",59,"Standard","Straight",0.587169189460881,0.191416672092116,0.131487717199495,0.646722315259002,0.39972006005259
3,"A","4",60,"Standard","Straight",0.631466698162613,0.218673608338047,0.147203845607499,0.702276699414487,0.446727611627875
4,"A","2",1,"KXI","Straight",0.582689311063932,0.188439183665173,0.131003421920416,0.630175324602833,0.379542659683231
4,"A","2",2,"KXI","Straight",0.598556871544122,0.200214943461596,0.138166652600726,0.651385257638237,0.398620542131047
4,"A","2",3,"KXI","Straight",0.598021039230077,0.194721300915852,0.133720436061511,0.652811942773174,0.401026592041877
4,"A","2",4,"KXI","Straight",0.604988704376691,0.20314453529483,0.137530162570155,0.681813943185408,0.425046390062181
4,"A","2",5,"KXI","Straight",0.622103610466367,0.209227008733854,0.141077411264537,0.693679692718844,0.425316726984017
4,"A","2",6,"KXI","Straight",0.63831762633002,0.230870551533367,0.155530599640477,0.715546152963377,0.43725710046155
4,"A","2",7,"KXI","Straight",0.664564935721071,0.251511945208694,0.16883930725862,0.742961815875609,0.47139900055313
4,"A","2",8,"KXI","Straight",0.657361517545729,0.225320854385279,0.14931508878056,0.73517606903968,0.463053999622898
4,"A","2",9,"KXI","Straight",0.651191519178801,0.228436042463792,0.152268867903047,0.7301723021262,0.454630986999804
4,"A","2",10,"KXI","Straight",0.638332599488764,0.227070314735457,0.152084306244971,0.721770625099159,0.448124366254142
4,"A","2",11,"KXI","Straight",0.638664715519257,0.221529549915739,0.147161917664998,0.728888632338105,0.455715513103624
4,"A","2",12,"KXI","Straight",0.643813462296294,0.22159103885829,0.146559719253898,0.733929616732988,0.468362960621124
4,"A","2",13,"KXI","Right",0.640167442511495,0.224580382081353,0.149517975630205,0.727304027232006,0.461559325246674
4,"A","2",14,"KXI","Right",0.626680744648509,0.214935916084252,0.143901848178872,0.70951356651224,0.452235640088424
4,"A","2",15,"KXI","Right",0.612653505159576,0.2010687216474,0.134606997131782,0.697388871163103,0.441763303005527
4,"A","2",16,"KXI","Right",0.592642302478517,0.193664756658119,0.130102105696589,0.684876809150527,0.433817663063025
4,"A","2",17,"KXI","Straight",0.592347219459975,0.194525273640265,0.131772342351997,0.674127116107745,0.42566927248718
4,"A","2",18,"KXI","Right",0.596538476995634,0.200995423280153,0.135445997605919,0.688343538858614,0.431736253088585
4,"A","2",19,"KXI","Right",0.612705156362204,0.210057596775882,0.140539494243016,0.706568034986662,0.444139965488503
4,"A","2",20,"KXI","Right",0.609484135386986,0.207951673021662,0.139818032246428,0.69649732025452,0.43352309209517
4,"A","2",21,"KXI","Right",0.594947811466879,0.196515929037331,0.132813426921097,0.677466841194656,0.415845694433564
4,"A","2",22,"KXI","Right",0.591130342929657,0.19263187793687,0.131126837002964,0.663346174597741,0.411868322181921
4,"A","2",23,"KXI","Right",0.621037463554745,0.201589865815929,0.135871302968738,0.686889551531536,0.436876263695578
4,"A","2",24,"KXI","Straight",0.622067966587057,0.199915251265985,0.135118176981706,0.680491651191835,0.424408215458492
4,"A","2",25,"KXI","Left",0.633732972900723,0.206269417785753,0.138313625160065,0.699247377128288,0.444224089111428
4,"A","2",26,"KXI","Left",0.65016534464005,0.216239099382154,0.143895017282092,0.720621170201811,0.459667876395004
4,"A","2",27,"KXI","Left",0.651549740875911,0.222355182837985,0.148314724000542,0.7231018292327,0.465712843225791
4,"A","2",28,"KXI","Left",0.675948420400544,0.244528948307466,0.163206090533502,0.742898072778469,0.480065716389543
4,"A","2",29,"KXI","Left",0.660881820705774,0.229431940794508,0.152136337405587,0.737757319069316,0.472405714434951
4,"A","2",30,"KXI","Left",0.636307265789242,0.220695364727378,0.147956523243319,0.713272397388397,0.435276157670695
4,"A","2",31,"KXI","Straight",0.633815348646771,0.223940375072445,0.149894914823296,0.71794590295391,0.437001824252724
4,"A","2",32,"KXI","Straight",0.621043220279471,0.210790415981984,0.143894207251817,0.676942484119434,0.40415197937142
4,"A","2",33,"KXI","Left",0.63234351597175,0.212143652367187,0.143286232832764,0.693482565484779,0.426616856153298
4,"A","2",34,"KXI","Left",0.60865786825084,0.196618388164057,0.13488133851935,0.655736023282842,0.401633508048709
4,"A","2",35,"KXI","Left",0.62665976577554,0.201631850504512,0.137630187520868,0.665667836317084,0.418247279275537
4,"A","2",36,"KXI","Left",0.625393939722862,0.203510907601932,0.138927954708969,0.668193857099205,0.420409146441631
4,"A","2",37,"KXI","Left",0.625983003053449,0.20417096853525,0.13872036568024,0.677146040922532,0.425282034113067
4,"A","2",38,"KXI","Straight",0.62563473129628,0.206594626224687,0.140134739736127,0.68135829071043,0.435554204208282
4,"A","2",39,"KXI","Straight",0.616094350173011,0.204527581682205,0.137720346396242,0.689718290089891,0.442034462884878
4,"A","2",40,"KXI","Right",0.620924393633642,0.202616073213262,0.137046022717789,0.681187203890451,0.443966123338374
4,"A","2",41,"KXI","Right",0.641699037226441,0.229247763661837,0.154952717058912,0.708631610163257,0.456284581088133
4,"A","2",42,"KXI","Right",0.626076931345124,0.210635268319648,0.142713267041711,0.686468530544343,0.450987613318316
4,"A","2",43,"KXI","Right",0.606993542681037,0.197859574350124,0.133880269540347,0.677346868438386,0.43656198712584
4,"A","2",44,"KXI","Right",0.596842020135977,0.197296863219507,0.134704137297565,0.663597059192438,0.422282234307217
4,"A","2",45,"KXI","Right",0.619697819629436,0.207853090977661,0.140555025823285,0.687107287856304,0.437591645697548
4,"A","2",46,"KXI","Right",0.598372971066621,0.192590146167614,0.132895663129831,0.64389768814567,0.402035928680778
4,"A","2",47,"KXI","Right",0.593998634534546,0.194731496122434,0.133286152287253,0.659383868188833,0.406100207243743
4,"A","2",48,"KXI","Right",0.583839187531474,0.184783970039229,0.128075864365945,0.631563533739367,0.38029467809031
4,"A","2",49,"KXI","Straight",0.611302776630784,0.202810864431952,0.138117323779424,0.668741480509069,0.417025432211424
4,"A","2",50,"KXI","Straight",0.61838094790939,0.198165311570628,0.134380596014779,0.674412419023875,0.415963128453505
4,"A","2",51,"KXI","Straight",0.632841555449467,0.209912697791037,0.142931201729601,0.677659994858221,0.425799512537354
4,"A","2",52,"KXI","Straight",0.657161684540155,0.236383545189396,0.160059792899827,0.713692233480835,0.461543696753264
4,"A","2",53,"KXI","Straight",0.601079089919651,0.194950898268175,0.133983014717537,0.651181318933033,0.406325231633417
4,"A","2",54,"KXI","Straight",0.622135682512829,0.200529900908742,0.135446617383601,0.682725102891826,0.426550125377103
4,"A","2",55,"KXI","Straight",0.628322366756346,0.207949645094389,0.139821483964811,0.695965768143666,0.443799318941529
4,"A","2",56,"KXI","Straight",0.627217368379306,0.203022686776878,0.137106776135769,0.684326471755066,0.42613605264118
4,"A","2",57,"KXI","Straight",0.631227051565867,0.202391549227837,0.136773606679736,0.683669715421881,0.431433061347507
4,"A","2",58,"KXI","Straight",0.627957788213595,0.208904411353266,0.1417877507909,0.682697189571652,0.432153378050774
4,"A","2",59,"KXI","Straight",0.629499452133983,0.218444204899039,0.147199638828695,0.702848340424013,0.445934361884
4,"A","2",60,"KXI","Straight",0.614027963292033,0.212739949672842,0.145018189178127,0.679472085010312,0.434391923915699
5,"A","2",1,"Standard","Straight",0.590039536284042,0.193720464534952,0.135488238702791,0.627497133013586,0.368610847341372
5,"A","2",2,"Standard","Straight",0.597119105772766,0.210668444318399,0.145470028415077,0.658798632212532,0.400537385312925
5,"A","2",3,"Standard","Straight",0.578985718482278,0.189665736023857,0.132814973529642,0.620166390326285,0.368977979142628
5,"A","2",4,"Standard","Straight",0.597877751172954,0.198595798242923,0.136623343229143,0.654506608933915,0.395883990898469
5,"A","2",5,"Standard","Straight",0.599856588050642,0.20295149128302,0.139960863940904,0.655100917574442,0.380266059915528
5,"A","2",6,"Standard","Straight",0.590040150625326,0.198700602208242,0.13859632872662,0.637462248202034,0.366494794961747
5,"A","2",7,"Standard","Straight",0.590289772430855,0.198058768714352,0.136940544365998,0.646638399926762,0.387513994011403
5,"A","2",8,"Standard","Straight",0.572045182263815,0.190044873911104,0.134577868159513,0.606414269689746,0.354805061436502
5,"A","2",9,"Standard","Straight",0.599065601472329,0.196484573067903,0.136945942851122,0.633492972746049,0.372838481822135
5,"A","2",10,"Standard","Straight",0.613149485005716,0.202864315337325,0.138807361503589,0.666770719298727,0.400244559272595
5,"A","2",11,"Standard","Straight",0.606440468463448,0.205304078526214,0.141160747493776,0.661806727124774,0.404317505904993
5,"A","2",12,"Standard","Straight",0.617733906069613,0.212789715179016,0.14562648603555,0.6761801537387,0.411370692301069
5,"A","2",13,"Standard","Straight",0.614157741416039,0.21006946384646,0.144226016812567,0.669104421513178,0.40715529098732
5,"A","2",14,"Standard","Straight",0.628123187906639,0.222487148932621,0.151215661487534,0.695539522442962,0.430427224953419
5,"A","2",15,"Standard","Straight",0.676746139738111,0.261885401948318,0.176657039744431,0.745683399395807,0.484599023650078
5,"A","2",16,"Standard","Right",0.637743076847913,0.225808457681516,0.152008620150131,0.71153730398512,0.443549223579406
5,"A","2",17,"Standard","Right",0.608671771181782,0.213634414764516,0.144204449724525,0.69605862808256,0.432144838806107
5,"A","2",18,"Standard","Right",0.635601630399004,0.239971587401802,0.161899070128973,0.720428678565026,0.459720603466467
5,"A","2",19,"Standard","Right",0.623363086131383,0.225938824042579,0.153345726735549,0.69811116012814,0.426396263949374
5,"A","2",20,"Standard","Right",0.636960427867373,0.227481370585251,0.152323733044366,0.721895877145442,0.443977403508527
5,"A","2",21,"Standard","Right",0.641616583198563,0.226904045027625,0.150905013133175,0.7315064505713,0.45549705373214
5,"A","2",22,"Standard","Left",0.63027272868609,0.223111138008665,0.15112756771826,0.700562430163491,0.423615594646308
5,"A","2",23,"Standard","Left",0.621101550955099,0.219942735359727,0.149743032794552,0.689200688117849,0.413195591198545
5,"A","2",24,"Standard","Left",0.605588077419115,0.209598520475427,0.143628841176932,0.669371186755091,0.395631995878651
5,"A","2",25,"Standard","Left",0.61645259386693,0.218294569617832,0.147891415914594,0.695289807594794,0.421723147094574
5,"A","2",26,"Standard","Left",0.620753496382868,0.218712887397627,0.148523582622308,0.691708446041903,0.423694968171059
5,"A","2",27,"Standard","Left",0.624480346505225,0.224812540006633,0.15192599575226,0.705494414885219,0.425484266211555
5,"A","2",28,"Standard","Left",0.629959998844955,0.226925153440667,0.152829973015888,0.712608099135872,0.433304584739279
5,"A","2",29,"Standard","Left",0.623387491796761,0.226389556564521,0.152696275160113,0.709559674580042,0.424602841967621
5,"A","2",30,"Standard","Left",0.60359446254774,0.21330412526606,0.146054856298244,0.673154853884976,0.394988682434175
5,"A","2",31,"Standard","Left",0.629185537090456,0.223360553273493,0.150683137151862,0.706602439811571,0.431186276191238
5,"A","2",32,"Standard","Left",0.615042899892617,0.211270392692829,0.144312838385524,0.675499875517422,0.414930485700773
5,"A","2",33,"Standard","Left",0.611336936565082,0.212412451073543,0.144940396202123,0.678866860726703,0.4115756231337
5,"A","2",34,"Standard","Left",0.621005973676294,0.219951183700317,0.148310424433607,0.703845460224536,0.437421304455679
5,"A","2",35,"Standard","Left",0.602099873366395,0.209436487835577,0.142960657239933,0.674604600890889,0.412067689953677
5,"A","2",36,"Standard","Straight",0.627945468751649,0.226718994485455,0.151352292596093,0.724651413108164,0.440055543239512
5,"A","2",37,"Standard","Right",0.629003479656302,0.221812805883416,0.149282851455745,0.709155680848933,0.434502606524725
5,"A","2",38,"Standard","Right",0.642123066222642,0.230291917388013,0.154025688234781,0.726500224352817,0.454108537983379
5,"A","2",39,"Standard","Right",0.645167728943427,0.220723340193538,0.148124982097052,0.711524153859136,0.450150405507987
5,"A","2",40,"Standard","Right",0.630502392174825,0.212001766464961,0.142749901932188,0.698422923808929,0.439128920367789
5,"A","2",41,"Standard","Right",0.639685752831256,0.214100478271001,0.144699344033129,0.694105690235902,0.439599813482138
5,"A","2",42,"Standard","Right",0.641129525856808,0.217574754893588,0.14735336114069,0.695104700822378,0.438027648513831
5,"A","2",43,"Standard","Straight",0.653054902484465,0.249892232792879,0.170032188493638,0.719243081956537,0.45905687518829
5,"A","2",44,"Standard","Right",0.617813288367837,0.214970090794707,0.145943480755603,0.688400250995035,0.415799296454561
5,"A","2",45,"Standard","Right",0.614920307536662,0.211825066580791,0.144069708561791,0.683461858570247,0.40889029815385
5,"A","2",46,"Standard","Right",0.622302161664378,0.212672340500734,0.144467223043104,0.686280570003575,0.422043822523601
5,"A","2",47,"Standard","Right",0.600477551263644,0.207980435950689,0.143611684182859,0.656942989106628,0.399437840224412
5,"A","2",48,"Standard","Straight",0.651036011587761,0.247248191468598,0.166143200718527,0.733872983944512,0.44933274751355
5,"A","2",49,"Standard","Straight",0.636960881983002,0.228271982306731,0.154653302591528,0.704766901999361,0.427944343290772
5,"A","2",50,"Standard","Straight",0.647783634154087,0.235403746538629,0.159054629976016,0.715817055634917,0.445318300178486
5,"A","2",51,"Standard","Straight",0.601965528440161,0.198034875912362,0.136690651807566,0.650027189836977,0.394761737437545
5,"A","2",52,"Standard","Straight",0.62291823361993,0.201782485776779,0.137850521766785,0.66783865583492,0.409768772994851
5,"A","2",53,"Standard","Straight",0.605373386238217,0.194238484934556,0.133585740784723,0.649420870643896,0.405181896258586
5,"A","2",54,"Standard","Straight",0.613165589757948,0.202828679582737,0.138417488343235,0.669535723323602,0.418319102949266
5,"A","2",55,"Standard","Straight",0.61505143722987,0.20735588904534,0.141821567221292,0.673974975075088,0.40863547655186
5,"A","2",56,"Standard","Straight",0.601558502156567,0.192527754191322,0.132770681763751,0.644931277173045,0.393684813313543
5,"A","2",57,"Standard","Straight",0.588106640254319,0.188590349898046,0.132295381479604,0.615103199928867,0.373743453477191
5,"A","2",58,"Standard","Straight",0.592130559014953,0.188457693408963,0.131206163696299,0.626427352672576,0.380164623992979
5,"A","2",59,"Standard","Straight",0.592772202925145,0.189002937990995,0.131104849815875,0.632529678620592,0.389525781924089
5,"A","2",60,"Standard","Straight",0.63095453422043,0.203872382953103,0.138064272716825,0.681006800689232,0.42306055214348
1,"B","0",1,"Control","Straight",0.604080447147903,0.19181395698299,0.133684482504479,0.629706381437914,0.374053359289675
1,"B","0",2,"Control","Straight",0.620038001006806,0.218974192686835,0.150576884704263,0.670286697898087,0.403343625867978
1,"B","0",3,"Control","Straight",0.573285494474887,0.183794236716468,0.128352172542446,0.618750111894058,0.373325466691065
1,"B","0",4,"Control","Straight",0.598468720072424,0.196227896429577,0.134361444940492,0.659688147128423,0.396809284710716
1,"B","0",5,"Control","Straight",0.593595310217329,0.195269384352372,0.134137738538727,0.65499759052167,0.395838107804194
1,"B","0",6,"Control","Straight",0.617524524518544,0.210750496069478,0.143561671843607,0.680755325514064,0.414055246295315
1,"B","0",7,"Control","Straight",0.612727558600105,0.204321404091586,0.13965952381252,0.67026979138727,0.400549697955949
1,"B","0",8,"Control","Straight",0.618460028747747,0.205230726716108,0.140360363433407,0.668656400775893,0.407682589177812
1,"B","0",9,"Control","Straight",0.621323361502441,0.208237190017934,0.142101508103796,0.674618438937624,0.412041994296132
1,"B","0",10,"Control","Straight",0.609482925109466,0.202438631998344,0.138157890318795,0.668568903756284,0.405879769768962
1,"B","0",11,"Control","Straight",0.601941843195352,0.201907050301886,0.13917204105707,0.656393571571088,0.384105352494216
1,"B","0",12,"Control","Straight",0.61794037015312,0.205240312611036,0.140579352339091,0.666787815041589,0.397998451670557
1,"B","0",13,"Control","Right",0.616861100244445,0.205873195659302,0.142211963201926,0.654749537698236,0.392578858076845
1,"B","0",14,"Control","Right",0.612588187326518,0.202239674770428,0.139305944390734,0.655239389937824,0.400340168417776
1,"B","0",15,"Control","Straight",0.627971470230922,0.204271633214038,0.139154977934059,0.673521968676485,0.420186783679015
1,"B","0",16,"Control","Straight",0.633673544149503,0.218006152587806,0.147430349661891,0.697477438774686,0.435237746063097
1,"B","0",17,"Control","Straight",0.628849371425113,0.220431355596889,0.148399792328417,0.706378764180421,0.428265177999686
1,"B","0",18,"Control","Right",0.630835023524963,0.220621120275336,0.148675464649762,0.705300986353084,0.42218715289207
1,"B","0",19,"Control","Right",0.602340873100228,0.205756559874471,0.141643080940513,0.658790544376984,0.387598357623683
1,"B","0",20,"Control","Right",0.601871553503658,0.210325929003256,0.145901439184905,0.650705755635711,0.394766451116624
1,"B","0",21,"Control","Right",0.613334324960141,0.2126849145017,0.144913568791911,0.679758838524224,0.412450121682815
1,"B","0",22,"Control","Right",0.610434291509666,0.209381661622256,0.143066341929433,0.672847791777154,0.409266968648355
1,"B","0",23,"Control","Left",0.604365400455274,0.207412286351399,0.142199301922191,0.665925839467769,0.400796974374421
1,"B","0",24,"Control","Left",0.61273440843812,0.21964275442414,0.148767446728826,0.696295473834894,0.415303748315931
1,"B","0",25,"Control","Left",0.608377247926555,0.210110153485673,0.14252179342972,0.683520264001598,0.414340041141399
1,"B","0",26,"Control","Left",0.613149897970642,0.214771957844407,0.145249192301525,0.693563181979983,0.424469522074628
1,"B","0",27,"Control","Left",0.646397220302401,0.234458904090345,0.155800218870515,0.740156100273792,0.463638586970242
1,"B","0",28,"Control","Left",0.648571794383921,0.241228085807556,0.160521532002213,0.744084792766646,0.468489687594592
1,"B","0",29,"Control","Left",0.647611929887391,0.238998211717925,0.158889102866651,0.743685469347074,0.467859293912131
1,"B","0",30,"Control","Left",0.641781186924499,0.233052754389396,0.154594824856118,0.741324706326883,0.465498708739546
1,"B","0",31,"Control","Left",0.632583708589736,0.231230703513005,0.154537925894097,0.72829008397491,0.457752783941621
1,"B","0",32,"Control","Left",0.642004429676304,0.235926245481818,0.157326491780387,0.73622773232354,0.462122878859756
1,"B","0",33,"Control","Left",0.629473387739761,0.227583885236307,0.152780919859703,0.718150384972691,0.444977769535177
1,"B","0",34,"Control","Left",0.634172209079381,0.223921754322826,0.150581818634616,0.711163365250822,0.444723732334985
1,"B","0",35,"Control","Left",0.656607999326104,0.235820791245155,0.156243585873376,0.746097080742362,0.476551791398544
1,"B","0",36,"Control","Left",0.652636009574511,0.229898476007989,0.152371014465241,0.738902685631162,0.470098911278056
1,"B","0",37,"Control","Left",0.628258767519518,0.213016392461945,0.143863089935175,0.693246072004288,0.435620548533069
1,"B","0",38,"Control","Left",0.626937157026767,0.216868918400874,0.145821170430415,0.704065748284663,0.4360495802659
1,"B","0",39,"Control","Left",0.647846599527447,0.229196319707174,0.152398695843791,0.7333180167154,0.463228541899163
1,"B","0",40,"Control","Straight",0.622577760621707,0.213251442877079,0.144315335043188,0.691764784362124,0.432572745241129
1,"B","0",41,"Control","Straight",0.607979025674583,0.203330975064501,0.138649636169003,0.669233809964034,0.414571936367295
1,"B","0",42,"Control","Right",0.605176560547933,0.207964292890292,0.142436929808006,0.668097501384202,0.405213349239035
1,"B","0",43,"Control","Right",0.609733933019845,0.2152662359774,0.146918321567279,0.681605628538116,0.400184093598099
1,"B","0",44,"Control","Right",0.633631352401748,0.243208177772421,0.165324617125675,0.713860269575836,0.429380337556485
1,"B","0",45,"Control","Right",0.623627484763257,0.233100432030165,0.15924561969032,0.696400653173268,0.421236691228865
1,"B","0",46,"Control","Right",0.614763936850097,0.216073642226329,0.148453949675268,0.671564525468515,0.404939191694319
1,"B","0",47,"Control","Right",0.600684238343531,0.205921146999049,0.142550099598836,0.652040575884422,0.396165391230827
1,"B","0",48,"Control","Right",0.598979794705818,0.205792050664899,0.141730390283256,0.659184332693363,0.401793481018011
1,"B","0",49,"Control","Right",0.617010840458032,0.213264788566477,0.146227995530794,0.671064386103952,0.418326858643132
1,"B","0",50,"Control","Right",0.602683631292402,0.201752364766822,0.140568043674724,0.635403531340497,0.395748751624534
1,"B","0",51,"Control","Straight",0.598371229186667,0.194834305618803,0.13564473232857,0.631662496527958,0.387157903042138
1,"B","0",52,"Control","Straight",0.584141806551078,0.188391114372002,0.132134571572216,0.615243837552942,0.37685667998498
1,"B","0",53,"Control","Straight",0.602784174640449,0.198985874972903,0.137189312485083,0.650184433923368,0.39307260088356
1,"B","0",54,"Control","Straight",0.611522609055258,0.200188609912206,0.138664018121694,0.643000254803871,0.397775126368907
1,"B","0",55,"Control","Straight",0.610740224620181,0.200163940277736,0.138382199762483,0.646475707464822,0.399900571349671
1,"B","0",56,"Control","Straight",0.613886272655992,0.200009709268808,0.138412952438435,0.644379544022526,0.392092947985616
1,"B","0",57,"Control","Straight",0.619152200397919,0.209688621021113,0.143580170667633,0.669148973085098,0.415061445830733
1,"B","0",58,"Control","Straight",0.626011320454277,0.214711907009828,0.145994986629013,0.685657638940369,0.427421361622614
1,"B","0",59,"Control","Straight",0.6362318083448,0.223218927510347,0.151979468896194,0.689357557371942,0.437372797479722
1,"B","0",60,"Control","Straight",0.652167263221818,0.240449270035905,0.162727157709608,0.715351392136339,0.454378985144846
