Block,Lane,Passes,Vehicle,Water,Distance,GNDVI,LCI,NDRE,NDVI,OSAVI
A,7,10,KXI,W,29,0.440919855,0.155649062,0.123871413,0.408437813,0.215023654
A,7,10,KXI,W,30,0.420023301,0.149831404,0.120139567,0.39149249,0.1870941
A,11,30,KXI,W,1,0.133107593,0.088321531,0.072981938,0.277329984,0.036005026
A,11,30,KXI,W,2,0.111774825,0.079328194,0.065989362,0.264914694,0.033463338
A,11,30,KXI,W,3,0.131231418,0.087138893,0.07161392,0.280983511,0.036780388
A,11,30,KXI,W,4,0.11372015,0.076725019,0.063396422,0.261446113,0.033247248
A,11,30,KXI,W,5,0.111101942,0.074039756,0.060922013,0.26184011,0.03182654
A,11,30,KXI,W,6,0.131821271,0.077681205,0.064434834,0.272364892,0.034358883
A,11,30,KXI,W,7,0.144637142,0.083466292,0.069901635,0.268140242,0.038926345
A,11,30,KXI,W,8,0.208863137,0.109833186,0.089211837,0.322040533,0.054632109
A,11,30,KXI,W,9,0.260874083,0.133981054,0.107409047,0.367552615,0.068734421
A,11,30,KXI,W,10,0.279123076,0.131845907,0.104931326,0.367956891,0.082152329
A,11,30,KXI,W,11,0.309970154,0.1378217,0.108286124,0.392628314,0.091815789
A,11,30,KXI,W,12,0.282045938,0.118086951,0.095742814,0.347761725,0.086219427
A,11,30,KXI,W,13,0.378071363,0.147936748,0.115206612,0.421665642,0.141613404
A,11,30,KXI,W,14,0.396580065,0.157334332,0.123689921,0.427939226,0.145859261
A,11,30,KXI,W,15,0.421168906,0.163043231,0.129396937,0.420973327,0.170816758
A,11,30,KXI,W,16,0.451111309,0.175141464,0.137370905,0.445981907,0.200027774
A,11,30,KXI,W,17,0.451109264,0.179218584,0.140586225,0.452862297,0.206456689
A,11,30,KXI,W,18,0.430031289,0.163464537,0.128527391,0.431913583,0.1852259
A,11,30,KXI,W,19,0.460957837,0.173029295,0.133407225,0.466938481,0.223051238
A,11,30,KXI,W,20,0.435316716,0.162964434,0.127775459,0.435976528,0.189239269
A,11,30,KXI,W,21,0.448705317,0.160705069,0.12450571,0.448256517,0.21502597
A,11,30,KXI,W,22,0.438909856,0.157860892,0.122119851,0.445292725,0.201497165
A,11,30,KXI,W,23,0.449389562,0.159608336,0.123101329,0.452218577,0.215543857
A,11,30,KXI,W,24,0.482572556,0.169720389,0.1272368,0.498195307,0.253386972
A,11,30,KXI,W,25,0.44878738,0.155077284,0.119449755,0.451791364,0.21297182
A,11,30,KXI,W,26,0.450325905,0.155189622,0.119159416,0.453177067,0.204065211
A,11,30,KXI,W,27,0.449068576,0.153443097,0.117397829,0.455034485,0.213924747
A,11,30,KXI,W,28,0.447211929,0.156740183,0.119598004,0.465192645,0.196643919
A,11,30,KXI,W,29,0.429706368,0.140456456,0.109370244,0.423597929,0.201670242
A,11,30,KXI,W,30,0.447840772,0.152241323,0.117767906,0.444179706,0.218708524
A,14,1,KXI,A,1,0.473233996,0.200586935,0.16003775,0.447891344,0.191810582
A,14,1,KXI,A,2,0.46881008,0.194504117,0.156543513,0.435210965,0.178541336
A,14,1,KXI,A,3,0.492759207,0.21426686,0.170698289,0.459611844,0.199158412
A,14,1,KXI,A,4,0.439024233,0.191769026,0.158461529,0.396623076,0.152137864
A,14,1,KXI,A,5,0.465243975,0.192297265,0.156520314,0.417003445,0.192240456
A,14,1,KXI,A,6,0.477190559,0.194915095,0.157734823,0.429370252,0.199965622
A,14,1,KXI,A,7,0.471960033,0.199950312,0.160547639,0.440940145,0.20059899
A,14,1,KXI,A,8,0.454530413,0.18366738,0.151066711,0.397118827,0.176508544
A,14,1,KXI,A,9,0.509325065,0.201931583,0.158549022,0.474859619,0.230065398
A,14,1,KXI,A,10,0.471079153,0.189713721,0.154124723,0.419584666,0.185581765
A,14,1,KXI,A,11,0.493144724,0.202344385,0.164010697,0.434089158,0.211228475
A,14,1,KXI,A,12,0.57713876,0.25568212,0.193794873,0.568355263,0.320445144
A,14,1,KXI,A,13,0.603703065,0.288758822,0.211643422,0.649704575,0.295580754
A,14,1,KXI,A,14,0.466997297,0.212428806,0.166982112,0.478348893,0.159493692
A,14,1,KXI,A,15,0.442379483,0.17420427,0.144116296,0.381882709,0.17014454
A,14,1,KXI,A,16,0.44438364,0.171618562,0.140852618,0.388778391,0.182906371
A,14,1,KXI,A,17,0.427626022,0.167170156,0.138598254,0.370931856,0.170240704
A,14,1,KXI,A,18,0.471855196,0.182612032,0.146245034,0.431290645,0.208813244
A,14,1,KXI,A,19,0.487039663,0.189782012,0.147379516,0.47695683,0.233460608
A,14,1,KXI,A,20,0.475976737,0.181432828,0.140186264,0.476618319,0.217874354
A,14,1,KXI,A,21,0.448612743,0.166424689,0.133513543,0.412558557,0.178252123
A,14,1,KXI,A,22,0.458143039,0.170771337,0.135643511,0.426178434,0.196432937
A,14,1,KXI,A,23,0.460619836,0.176529194,0.138609603,0.439551658,0.187643171
A,14,1,KXI,A,24,0.446389843,0.171285374,0.135960263,0.430205765,0.179192729
A,14,1,KXI,A,25,0.506302048,0.198528356,0.150223634,0.508043076,0.249109544
A,14,1,KXI,A,26,0.452605451,0.173309812,0.1351188,0.455177796,0.185853735
A,14,1,KXI,A,27,0.459798161,0.169701469,0.133297637,0.441711092,0.181898823
A,14,1,KXI,A,28,0.552151909,0.212873066,0.155611154,0.571937155,0.2967819
A,14,1,KXI,A,29,0.519652346,0.205574943,0.153686805,0.535430225,0.223553361
A,14,1,KXI,A,30,0.493359952,0.184774298,0.139221828,0.506820173,0.216201797
A,8,NA,Control,NA,1,0.124334174,0.080984932,0.065337806,0.308010695,0.030940717
A,8,NA,Control,NA,2,0.240911239,0.118848544,0.090477346,0.424036687,0.05041682
A,8,NA,Control,NA,3,0.197872369,0.101451432,0.079577943,0.366318967,0.043360909
A,8,NA,Control,NA,4,0.246534903,0.114188584,0.089215409,0.386929367,0.052800576
A,8,NA,Control,NA,5,0.282708167,0.129547119,0.102369868,0.390269168,0.060507773
A,8,NA,Control,NA,6,0.504212248,0.224441562,0.156581885,0.634725577,0.213196135
A,8,NA,Control,NA,7,0.354035902,0.161324779,0.121714708,0.471931717,0.080095077
A,8,NA,Control,NA,8,0.308269659,0.128625087,0.102220512,0.388440177,0.075237192
A,8,NA,Control,NA,9,0.364567362,0.144032309,0.113884383,0.405807997,0.116107927
A,8,NA,Control,NA,10,0.451810242,0.173546214,0.130684419,0.495892127,0.174737336
A,8,NA,Control,NA,11,0.499955374,0.189685008,0.139761775,0.535653358,0.224770988
A,8,NA,Control,NA,12,0.456074424,0.177720245,0.135497644,0.490248853,0.162286226
A,8,NA,Control,NA,13,0.496553597,0.189503454,0.141709698,0.521208309,0.225410918
A,8,NA,Control,NA,14,0.532654155,0.209601962,0.153220127,0.562689261,0.254633188
A,8,NA,Control,NA,15,0.478281709,0.186318314,0.1420959,0.49462542,0.189225328
A,8,NA,Control,NA,16,0.492036463,0.185629765,0.140025725,0.510467719,0.221724359
A,8,NA,Control,NA,17,0.489976268,0.188179362,0.143311195,0.500817251,0.217964439
A,8,NA,Control,NA,18,0.533694605,0.211754025,0.155451299,0.561528127,0.268127212
A,8,NA,Control,NA,19,0.48963796,0.193080526,0.1447728,0.519431412,0.202667724
A,8,NA,Control,NA,20,0.487650361,0.175367577,0.133712951,0.486491027,0.243205747
A,8,NA,Control,NA,21,0.513927741,0.193378087,0.144726063,0.529590888,0.252766886
A,8,NA,Control,NA,22,0.55164273,0.218233026,0.157499462,0.604842763,0.29252457
A,8,NA,Control,NA,23,0.547073222,0.214938718,0.152041385,0.630822245,0.285847743
A,8,NA,Control,NA,24,0.560216216,0.227146773,0.160297766,0.63234741,0.286604193
A,8,NA,Control,NA,25,0.486090407,0.179408151,0.133799125,0.51887725,0.211356345
A,8,NA,Control,NA,26,0.545588969,0.201038317,0.142923448,0.603634931,0.301987962
A,8,NA,Control,NA,27,0.462254558,0.17255155,0.128579885,0.507336458,0.178937866
A,8,NA,Control,NA,28,0.464093805,0.156666644,0.118784916,0.470490758,0.217143841
A,8,NA,Control,NA,29,0.488580882,0.173124151,0.127492814,0.527178444,0.237263085
A,8,NA,Control,NA,30,0.508500886,0.191369599,0.140336939,0.552283497,0.242970345
A,9,NA,Control,NA,1,0.469671456,0.175855104,0.134881432,0.478356356,0.192528186
A,9,NA,Control,NA,2,0.515669518,0.193310481,0.144626119,0.52918536,0.238393248
A,9,NA,Control,NA,3,0.508343786,0.197755424,0.144706416,0.564067564,0.208035787
A,9,NA,Control,NA,4,0.437264488,0.156753702,0.118819347,0.472511281,0.162885351
A,9,NA,Control,NA,5,0.413526479,0.135211855,0.105375058,0.416290425,0.1607784
A,9,NA,Control,NA,6,0.424241294,0.135260863,0.104418128,0.428291728,0.172223046
A,9,NA,Control,NA,7,0.436915505,0.141832957,0.108838841,0.445490629,0.184667376
A,9,NA,Control,NA,8,0.447376587,0.151264507,0.116031312,0.45391985,0.18444514
A,9,NA,Control,NA,9,0.501025388,0.185039687,0.136942761,0.534640056,0.215748228
A,9,NA,Control,NA,10,0.528721524,0.200388258,0.14374214,0.591705422,0.238459323
A,9,NA,Control,NA,11,0.530432289,0.198508442,0.140003721,0.601145075,0.249296407
A,9,NA,Control,NA,12,0.389197512,0.142584008,0.110710708,0.427628972,0.127856256
A,9,NA,Control,NA,13,0.404436202,0.144949225,0.111463977,0.443710227,0.151501125
A,9,NA,Control,NA,14,0.413762612,0.141083198,0.110112005,0.422378613,0.169497955
A,9,NA,Control,NA,15,0.46625306,0.161850214,0.121388663,0.495093807,0.20628846
A,9,NA,Control,NA,16,0.465204897,0.16886849,0.128133649,0.48485178,0.211804075
A,9,NA,Control,NA,17,0.474266016,0.168216428,0.125119209,0.51199447,0.207442747
A,9,NA,Control,NA,18,0.456979382,0.161610261,0.124451646,0.460747131,0.193137531
A,9,NA,Control,NA,19,0.481925524,0.174223507,0.131512696,0.496208318,0.221616153
A,9,NA,Control,NA,20,0.4767803,0.170998044,0.128768879,0.493485246,0.212728424
A,9,NA,Control,NA,21,0.452009256,0.159820149,0.120293587,0.487871327,0.192626283
A,9,NA,Control,NA,22,0.472643214,0.16636033,0.125293547,0.491616021,0.216232228
A,9,NA,Control,NA,23,0.500197492,0.176855137,0.128546689,0.549941043,0.270420915
A,9,NA,Control,NA,24,0.508050289,0.186023693,0.135138526,0.558374925,0.24795743
A,9,NA,Control,NA,25,0.536568512,0.203088973,0.14492357,0.602159481,0.264737311
A,9,NA,Control,NA,26,0.556194982,0.214626679,0.151071513,0.632348362,0.306505146
A,9,NA,Control,NA,27,0.492884973,0.190062833,0.137318901,0.565627035,0.196789965
A,9,NA,Control,NA,28,0.479589253,0.172005653,0.127484686,0.514362763,0.227589221
A,9,NA,Control,NA,29,0.498993421,0.174161275,0.126727135,0.540148165,0.241592239
A,9,NA,Control,NA,30,0.432291613,0.143446123,0.110756272,0.437917866,0.17911717
A,10,NA,Control,NA,1,0.451342862,0.182679337,0.134628029,0.528267932,0.152607875
A,10,NA,Control,NA,2,0.532349787,0.203185432,0.14648169,0.587304881,0.250707661
A,10,NA,Control,NA,3,0.524971634,0.19195275,0.139407089,0.566641279,0.246906438
A,10,NA,Control,NA,4,0.537174956,0.199208225,0.140909889,0.603110027,0.247397993
A,10,NA,Control,NA,5,0.459918706,0.16373044,0.123111005,0.492858076,0.170323814
A,10,NA,Control,NA,6,0.450609391,0.156958101,0.120634455,0.457032765,0.177694272
A,10,NA,Control,NA,7,0.461308226,0.168547329,0.130791029,0.456863067,0.189088175
A,10,NA,Control,NA,8,0.49161092,0.189123291,0.143130214,0.510711366,0.216732407
A,10,NA,Control,NA,9,0.555046362,0.212704425,0.151472103,0.613581074,0.298120984
A,10,NA,Control,NA,10,0.499661502,0.188036584,0.137930276,0.550345862,0.216060682
A,10,NA,Control,NA,11,0.560226073,0.212860797,0.148774279,0.642189919,0.302961349
A,10,NA,Control,NA,12,0.582776296,0.219486414,0.150706514,0.672620933,0.319653395
A,10,NA,Control,NA,13,0.461807863,0.181005143,0.133069525,0.539066034,0.164286154
A,10,NA,Control,NA,14,0.474736994,0.174811151,0.131762742,0.501142118,0.205600706
A,10,NA,Control,NA,15,0.453817513,0.173495464,0.133731252,0.469840928,0.178256036
A,10,NA,Control,NA,16,0.460196148,0.171212625,0.130430939,0.482562007,0.192811094
A,10,NA,Control,NA,17,0.444891937,0.159346406,0.121812589,0.465973125,0.18801395
A,10,NA,Control,NA,18,0.450651878,0.155678531,0.118770172,0.462723765,0.215146865
A,10,NA,Control,NA,19,0.475029126,0.160686085,0.118536534,0.516644919,0.231342712
A,10,NA,Control,NA,20,0.480754692,0.16773574,0.123209054,0.528603061,0.219694054
A,10,NA,Control,NA,21,0.482993355,0.170160774,0.125323973,0.522569601,0.235885882
A,10,NA,Control,NA,22,0.507733944,0.180592615,0.130051567,0.562623381,0.256067274
A,10,NA,Control,NA,23,0.478855165,0.176370347,0.129857806,0.531731104,0.209297006
A,10,NA,Control,NA,24,0.524572893,0.192694155,0.136792145,0.600763556,0.283867338
A,10,NA,Control,NA,25,0.529573878,0.195061966,0.139663935,0.58965197,0.278642889
A,10,NA,Control,NA,26,0.529406637,0.194806301,0.138383319,0.59921546,0.273877777
A,10,NA,Control,NA,27,0.522900792,0.20024318,0.144369407,0.585744542,0.247060046
A,10,NA,Control,NA,28,0.490865594,0.177920799,0.131221059,0.534237275,0.222341653
A,10,NA,Control,NA,29,0.462447699,0.161081723,0.121210918,0.488762068,0.208247026
A,10,NA,Control,NA,30,0.477551005,0.161910218,0.119486349,0.515014923,0.227620569
A,12,NA,Control,NA,1,0.153021547,0.111155652,0.088930551,0.352391691,0.034061501
A,12,NA,Control,NA,2,0.149255398,0.110137986,0.088067193,0.344174021,0.034026656
A,12,NA,Control,NA,3,0.151185345,0.102859186,0.082347404,0.344247887,0.035063854
A,12,NA,Control,NA,4,0.152666953,0.099229387,0.080912524,0.317864422,0.035367996
A,12,NA,Control,NA,5,0.21093188,0.120260716,0.096904619,0.355330996,0.048185949
A,12,NA,Control,NA,6,0.327415259,0.153432816,0.120492067,0.423810951,0.080719861
A,12,NA,Control,NA,7,0.448202102,0.194427375,0.146826684,0.522167777,0.126768688
A,12,NA,Control,NA,8,0.407767315,0.175053247,0.1380794,0.444307869,0.118998337
A,12,NA,Control,NA,9,0.462503629,0.19436876,0.153609161,0.4615488,0.156801356
A,12,NA,Control,NA,10,0.46161809,0.186436721,0.148908749,0.440606951,0.168186106
A,12,NA,Control,NA,11,0.469486361,0.188156701,0.148895755,0.452576525,0.17856406
A,12,NA,Control,NA,12,0.5152765,0.213678502,0.164288236,0.515083677,0.21676724
A,12,NA,Control,NA,13,0.566059549,0.248605562,0.181913201,0.612667617,0.272685353
A,12,NA,Control,NA,14,0.611940661,0.271825678,0.191922486,0.686622602,0.348885108
A,12,NA,Control,NA,15,0.56264042,0.25123992,0.179544216,0.650665622,0.234966376
A,12,NA,Control,NA,16,0.551809789,0.22959494,0.166344378,0.608261519,0.273886832
A,12,NA,Control,NA,17,0.561771972,0.243423065,0.178547746,0.607358272,0.251731445
A,12,NA,Control,NA,18,0.550005871,0.235549953,0.173494519,0.591298566,0.246610241
A,12,NA,Control,NA,19,0.52643655,0.21344402,0.158312511,0.562892397,0.242174891
A,12,NA,Control,NA,20,0.51420942,0.20488998,0.150635894,0.565515744,0.226152783
A,12,NA,Control,NA,21,0.524728157,0.209126298,0.152050764,0.580656912,0.235873192
A,12,NA,Control,NA,22,0.497228608,0.197366448,0.146591487,0.544256272,0.203819609
A,12,NA,Control,NA,23,0.467027278,0.17877215,0.135730508,0.495043593,0.185424368
A,12,NA,Control,NA,24,0.47261093,0.165075459,0.125366704,0.482541568,0.213944079
A,12,NA,Control,NA,25,0.464492503,0.162671433,0.123939503,0.473865161,0.199037148
A,12,NA,Control,NA,26,0.487504049,0.17107731,0.128764721,0.49982553,0.221097858
A,12,NA,Control,NA,27,0.502899273,0.176128744,0.131716522,0.512631643,0.221285791
A,12,NA,Control,NA,28,0.539210928,0.199113288,0.143426226,0.580984783,0.290876177
A,12,NA,Control,NA,29,0.591480999,0.232273406,0.161209816,0.669064792,0.311968003
A,12,NA,Control,NA,30,0.493953068,0.184939916,0.135069908,0.548966819,0.206900451
A,13,NA,Control,NA,1,0.39623304,0.189662184,0.146579427,0.480326145,0.108213489
A,13,NA,Control,NA,2,0.41815125,0.197858101,0.149859703,0.51855927,0.10897726
A,13,NA,Control,NA,3,0.412456059,0.189744508,0.14377462,0.508807652,0.108490563
A,13,NA,Control,NA,4,0.425486051,0.192652466,0.146401856,0.507378874,0.118611347
A,13,NA,Control,NA,5,0.424456148,0.194995412,0.148850038,0.503149794,0.111783952
A,13,NA,Control,NA,6,0.486066887,0.226103805,0.1691492,0.562190859,0.15444542
A,13,NA,Control,NA,7,0.46983635,0.21849055,0.165982921,0.534365391,0.157575205
A,13,NA,Control,NA,8,0.481005965,0.214040229,0.16308042,0.525651016,0.160581078
A,13,NA,Control,NA,9,0.475861501,0.206544947,0.159051836,0.500664991,0.167634643
A,13,NA,Control,NA,10,0.484464211,0.207961017,0.159361195,0.506501445,0.179396158
A,13,NA,Control,NA,11,0.489660374,0.207245273,0.160403642,0.498289878,0.182466796
A,13,NA,Control,NA,12,0.498701338,0.203227919,0.155638829,0.508536823,0.216358372
A,13,NA,Control,NA,13,0.501279247,0.204181986,0.15685815,0.505600894,0.213009707
A,13,NA,Control,NA,14,0.489812235,0.201029567,0.156661735,0.485728333,0.203647973
A,13,NA,Control,NA,15,0.497607569,0.203492777,0.158343142,0.488396661,0.206583536
A,13,NA,Control,NA,16,0.495704005,0.203012879,0.157422098,0.493373494,0.201657692
A,13,NA,Control,NA,17,0.500295698,0.203094231,0.158625642,0.480861495,0.219345644
A,13,NA,Control,NA,18,0.56099054,0.229241049,0.166549919,0.602091005,0.299568428
A,13,NA,Control,NA,19,0.458200781,0.183397098,0.142534787,0.466212304,0.1709155
A,13,NA,Control,NA,20,0.452079376,0.170544989,0.131064396,0.470634699,0.177765868
A,13,NA,Control,NA,21,0.484354355,0.185647907,0.13941157,0.504040697,0.211830964
A,13,NA,Control,NA,22,0.574994134,0.21881683,0.154581301,0.612792204,0.315290564
A,13,NA,Control,NA,23,0.54165242,0.204423788,0.145675862,0.60667006,0.255408197
A,13,NA,Control,NA,24,0.523939308,0.193136656,0.140140141,0.569073117,0.241679109
A,13,NA,Control,NA,25,0.54065044,0.203709336,0.146698733,0.584390345,0.281412802
A,13,NA,Control,NA,26,0.575784431,0.222976042,0.157336593,0.628255986,0.296508735
A,13,NA,Control,NA,27,0.460639698,0.156857692,0.11826218,0.478661785,0.167886968
A,13,NA,Control,NA,28,0.459249232,0.148329423,0.112519299,0.466618876,0.209051702
A,13,NA,Control,NA,29,0.456984799,0.146148682,0.110970134,0.461520379,0.207635019
A,13,NA,Control,NA,30,0.462630612,0.144190035,0.110441117,0.450149623,0.21010226
A,3,NA,Control,NA,1,0.331379007,0.186653691,0.146460051,0.45854318,0.067178452
A,3,NA,Control,NA,2,0.403934017,0.210062297,0.1605293,0.515579571,0.090969238
A,3,NA,Control,NA,3,0.427660094,0.201730465,0.153581801,0.516043401,0.116971554
A,3,NA,Control,NA,4,0.455316998,0.203614678,0.153535616,0.530954152,0.143931568
A,3,NA,Control,NA,5,0.451910604,0.203069006,0.154054482,0.522554291,0.141386683
A,3,NA,Control,NA,6,0.432390512,0.186289142,0.142971622,0.490467927,0.141754712
A,3,NA,Control,NA,7,0.417911903,0.182669038,0.140763258,0.478867815,0.14011875
A,3,NA,Control,NA,8,0.401542804,0.16409477,0.129169966,0.435559526,0.123161368
A,3,NA,Control,NA,9,0.369261581,0.157585263,0.126771779,0.40080833,0.099444156
A,3,NA,Control,NA,10,0.38203871,0.158859907,0.127856983,0.399609961,0.107328796
A,3,NA,Control,NA,11,0.411862358,0.172040207,0.136361344,0.432677594,0.129200949
A,3,NA,Control,NA,12,0.416636321,0.175785489,0.140044146,0.429835894,0.125570564
A,3,NA,Control,NA,13,0.407082367,0.185248822,0.145558349,0.452927146,0.11370362
A,3,NA,Control,NA,14,0.330434403,0.16506038,0.132296619,0.410020161,0.075789334
A,3,NA,Control,NA,15,0.301569273,0.150716388,0.122820489,0.376759637,0.066349541
A,3,NA,Control,NA,16,0.308535919,0.156420547,0.12567094,0.400105286,0.066812623
A,3,NA,Control,NA,17,0.288505614,0.151219623,0.124055334,0.368618218,0.058192787
A,3,NA,Control,NA,18,0.299549291,0.155198823,0.123927148,0.404649446,0.0678337
A,3,NA,Control,NA,19,0.282822132,0.146562309,0.117955821,0.385718849,0.063659007
A,3,NA,Control,NA,20,0.338199723,0.165017277,0.130076648,0.430736864,0.082072653
A,3,NA,Control,NA,21,0.404018562,0.193576627,0.147116531,0.505550714,0.113554899
A,3,NA,Control,NA,22,0.364278761,0.177498486,0.140894185,0.431284795,0.09255284
A,3,NA,Control,NA,23,0.426079287,0.205303181,0.163399644,0.460353132,0.131952103
A,3,NA,Control,NA,24,0.473781593,0.215165194,0.16939494,0.485561936,0.186014785
A,3,NA,Control,NA,25,0.462149811,0.210884233,0.170605542,0.446254557,0.179776771
A,3,NA,Control,NA,26,0.499710435,0.220912477,0.17658904,0.471974325,0.219763674
A,3,NA,Control,NA,27,0.528547162,0.22599868,0.177147378,0.502295899,0.264932748
A,3,NA,Control,NA,28,0.543902853,0.231861485,0.177962024,0.534903067,0.292079436
A,3,NA,Control,NA,29,0.541254091,0.231708395,0.178834455,0.527454141,0.278855558
A,3,NA,Control,NA,30,0.491443851,0.207095474,0.164005095,0.469390615,0.228296519
